Trip_ID,Zone Start,Route,Zone End,Direction,Tag_off_hour,Tag_on_hour,Tag_on_minute,Tag_off_minute
56710,6.0,574,2.0,Inbound,22.0,20,12,11
56711,1.0,555,6.0,Outbound,10.0,7,2,7
56712,1.0,573,5.0,Inbound,7.0,7,3,5
56713,1.0,569,6.0,Outbound,16.0,13,7,11
56714,1.0,556,5.0,Outbound,23.0,7,10,2
56715,6.0,565,8.0,Outbound,11.0,7,3,6
56716,3.0,577,5.0,Outbound,16.0,10,11,12
56717,5.0,554,5.0,Inbound,8.0,20,12,7
56718,5.0,552,6.0,Inbound,8.0,1,12,11
56719,6.0,565,1.0,Inbound,12.0,8,1,7
56720,5.0,553,7.0,Inbound,7.0,7,9,10
56721,5.0,577,5.0,Inbound,8.0,0,11,4
56722,5.0,550,6.0,Outbound,8.0,6,10,12
56723,6.0,563,7.0,Inbound,14.0,11,12,12
56724,1.0,555,3.0,Outbound,10.0,7,12,1
56725,6.0,560,6.0,Outbound,9.0,6,2,3
56726,1.0,566,7.0,Inbound,7.0,7,8,3
56727,2.0,579,2.0,Inbound,23.0,20,8,9
56728,6.0,560,6.0,Inbound,7.0,7,8,3
56729,1.0,555,6.0,Inbound,12.0,9,12,8
56730,12.0,570,6.0,Inbound,10.0,7,10,3
56731,6.0,562,6.0,Outbound,10.0,7,3,3
56732,7.0,563,7.0,Outbound,14.0,11,12,6
56733,4.0,561,14.0,Outbound,18.0,15,5,7
56734,1.0,573,6.0,Outbound,17.0,14,10,2
56735,1.0,555,5.0,Outbound,14.0,11,3,7
56736,1.0,571,6.0,Outbound,17.0,14,10,5
56737,6.0,560,6.0,Inbound,14.0,11,4,5
56738,3.0,566,8.0,Inbound,8.0,9,12,4
56739,5.0,563,8.0,Outbound,14.0,11,12,5
56740,6.0,553,6.0,Inbound,8.0,19,5,9
56741,1.0,571,11.0,Outbound,16.0,17,12,10
56742,1.0,555,7.0,Outbound,15.0,12,5,5
56743,5.0,550,6.0,Outbound,15.0,11,2,12
56744,1.0,551,5.0,Outbound,19.0,16,12,3
56745,7.0,562,8.0,Inbound,17.0,14,11,3
56746,1.0,555,3.0,Inbound,13.0,10,3,3
56747,1.0,573,5.0,Inbound,7.0,7,4,7
56748,4.0,578,9.0,Outbound,8.0,11,11,12
56749,1.0,555,5.0,Inbound,6.0,6,5,8
56750,4.0,572,5.0,Outbound,15.0,12,5,4
56751,3.0,555,6.0,Outbound,15.0,12,7,9
56752,1.0,555,5.0,Inbound,16.0,13,9,1
56753,1.0,555,5.0,Inbound,8.0,15,8,11
56754,4.0,555,6.0,Inbound,15.0,12,6,10
56755,5.0,552,6.0,Outbound,15.0,11,12,12
56756,1.0,555,6.0,Outbound,14.0,11,3,9
56757,5.0,550,6.0,Outbound,9.0,6,1,4
56758,1.0,555,3.0,Outbound,15.0,11,2,2
56759,7.0,553,6.0,Outbound,7.0,7,7,6
56760,1.0,555,10.0,Outbound,16.0,13,10,5
56761,6.0,552,5.0,Outbound,16.0,12,11,2
56762,3.0,573,5.0,Outbound,18.0,14,2,2
56763,2.0,554,5.0,Outbound,17.0,14,6,7
56764,6.0,560,8.0,Outbound,15.0,11,2,4
56765,5.0,573,5.0,Inbound,7.0,7,5,7
56766,1.0,555,6.0,Outbound,16.0,13,7,11
56767,1.0,551,17.0,Outbound,17.0,13,10,7
56768,1.0,577,5.0,Inbound,7.0,7,7,10
56769,1.0,555,3.0,Outbound,15.0,12,6,7
56770,8.0,567,8.0,Inbound,5.0,5,5,7
56771,2.0,555,4.0,Inbound,17.0,14,2,7
56772,6.0,560,6.0,Outbound,13.0,10,8,12
56773,4.0,555,6.0,Inbound,19.0,16,9,9
56774,1.0,555,6.0,Outbound,10.0,7,12,11
56775,6.0,560,6.0,Outbound,8.0,11,8,6
56776,1.0,571,6.0,Outbound,17.0,13,6,2
56777,6.0,560,6.0,Inbound,9.0,6,10,4
56778,7.0,563,7.0,Inbound,15.0,16,2,1
56779,1.0,555,3.0,Outbound,8.0,16,4,4
56780,12.0,561,6.0,Inbound,7.0,7,1,7
56781,1.0,566,6.0,Outbound,18.0,15,12,1
56782,6.0,562,7.0,Outbound,9.0,20,3,6
56783,3.0,574,6.0,Outbound,8.0,23,5,6
56784,2.0,555,6.0,Outbound,16.0,13,9,12
56785,3.0,563,7.0,Inbound,16.0,13,9,12
56786,1.0,552,6.0,Outbound,18.0,15,10,3
56787,6.0,550,6.0,Outbound,6.0,7,12,9
56788,1.0,571,6.0,Outbound,17.0,14,9,4
56789,1.0,573,2.0,Outbound,18.0,14,1,2
56790,6.0,552,6.0,Outbound,8.0,5,8,9
56791,5.0,553,6.0,Outbound,17.0,13,7,6
56792,8.0,566,6.0,Outbound,18.0,15,4,10
56793,7.0,562,7.0,Outbound,16.0,15,12,3
56794,1.0,555,3.0,Inbound,7.0,7,2,3
56795,5.0,554,5.0,Outbound,5.0,7,6,6
56796,6.0,565,5.0,Outbound,15.0,12,11,6
56797,4.0,578,5.0,Inbound,14.0,11,8,9
56798,5.0,554,5.0,Inbound,13.0,10,10,4
56799,1.0,555,6.0,Outbound,17.0,14,2,8
56800,6.0,560,14.0,Outbound,14.0,11,12,2
56801,5.0,578,9.0,Outbound,17.0,13,4,5
56802,3.0,581,5.0,Inbound,8.0,13,2,1
56803,6.0,562,6.0,Inbound,9.0,5,9,6
56804,7.0,554,5.0,Outbound,17.0,13,10,6
56805,1.0,577,18.0,Outbound,16.0,13,2,1
56806,1.0,555,6.0,Outbound,17.0,14,2,8
56807,1.0,569,6.0,Outbound,18.0,14,1,12
56808,1.0,575,5.0,Inbound,8.0,14,9,11
56809,1.0,563,8.0,Inbound,10.0,7,6,8
56810,5.0,560,6.0,Outbound,8.0,23,4,5
56811,4.0,555,1.0,Inbound,12.0,9,12,1
56812,1.0,569,6.0,Outbound,21.0,17,8,2
56813,3.0,577,4.0,Inbound,7.0,7,5,5
56814,1.0,555,6.0,Inbound,9.0,1,7,11
56815,5.0,550,5.0,Inbound,10.0,6,9,11
56816,5.0,560,6.0,Inbound,12.0,9,10,10
56817,6.0,550,6.0,Inbound,12.0,9,2,9
56818,12.0,576,5.0,Inbound,17.0,14,6,9
56819,2.0,555,5.0,Outbound,12.0,8,3,4
56820,6.0,573,5.0,Inbound,7.0,7,5,11
56821,1.0,555,5.0,Outbound,14.0,18,12,3
56822,2.0,555,4.0,Inbound,14.0,11,3,5
56823,4.0,578,5.0,Inbound,22.0,18,2,3
56824,6.0,553,8.0,Inbound,7.0,6,7,8
56825,1.0,555,5.0,Outbound,14.0,11,2,6
56826,8.0,581,6.0,Outbound,16.0,12,1,10
56827,6.0,560,6.0,Inbound,8.0,13,11,4
56828,1.0,573,5.0,Outbound,17.0,14,8,10
56829,1.0,555,5.0,Inbound,11.0,7,4,7
56830,9.0,551,6.0,Inbound,8.0,11,8,9
56831,5.0,552,6.0,Inbound,9.0,6,3,4
56832,5.0,560,6.0,Inbound,13.0,10,4,5
56833,1.0,555,3.0,Inbound,18.0,14,7,8
56834,1.0,555,4.0,Outbound,17.0,14,2,3
56835,5.0,574,6.0,Outbound,13.0,10,6,8
56836,7.0,563,7.0,Inbound,14.0,11,12,4
56837,1.0,571,6.0,Outbound,18.0,15,1,8
56838,0.0,550,6.0,Outbound,6.0,6,5,4
56839,6.0,560,6.0,Inbound,17.0,14,12,10
56840,5.0,554,5.0,Outbound,17.0,14,10,6
56841,0.0,579,5.0,Outbound,17.0,13,5,5
56842,5.0,550,6.0,Outbound,12.0,9,5,6
56843,6.0,553,6.0,Inbound,8.0,23,12,2
56844,6.0,550,6.0,Outbound,8.0,12,2,1
56845,6.0,560,6.0,Outbound,12.0,8,7,6
56846,1.0,554,5.0,Outbound,18.0,15,12,2
56847,4.0,581,3.0,Outbound,16.0,13,1,8
56848,4.0,550,6.0,Inbound,9.0,5,5,6
56849,8.0,578,5.0,Inbound,8.0,5,11,1
56850,1.0,579,5.0,Inbound,7.0,7,9,12
56851,1.0,567,6.0,Inbound,11.0,8,9,2
56852,5.0,552,5.0,Inbound,8.0,9,10,3
56853,12.0,572,6.0,Outbound,15.0,11,1,9
56854,1.0,566,18.0,Inbound,8.0,5,2,12
56855,1.0,555,3.0,Inbound,7.0,7,9,12
56856,2.0,561,5.0,Outbound,18.0,15,3,5
56857,1.0,573,5.0,Inbound,7.0,7,2,4
56858,7.0,563,7.0,Inbound,15.0,12,6,3
56859,1.0,555,7.0,Outbound,19.0,16,9,5
56860,1.0,571,6.0,Inbound,7.0,7,5,10
56861,4.0,572,5.0,Outbound,9.0,6,9,10
56862,4.0,572,6.0,Inbound,15.0,12,6,8
56863,6.0,555,1.0,Inbound,13.0,10,3,10
56864,5.0,560,6.0,Inbound,9.0,5,11,10
56865,1.0,573,5.0,Outbound,17.0,13,9,12
56866,8.0,574,6.0,Inbound,15.0,12,7,5
56867,4.0,577,5.0,Inbound,8.0,22,10,10
56868,5.0,553,6.0,Outbound,14.0,11,5,6
56869,5.0,550,6.0,Outbound,8.0,8,6,7
56870,6.0,550,5.0,Outbound,0.0,16,4,8
56871,7.0,563,7.0,Inbound,8.0,22,10,4
56872,4.0,581,16.0,Inbound,7.0,6,9,10
56873,6.0,560,6.0,Inbound,22.0,19,6,1
56874,1.0,575,5.0,Outbound,17.0,14,1,5
56875,2.0,555,5.0,Outbound,20.0,16,6,7
56876,2.0,562,7.0,Outbound,18.0,15,7,12
56877,1.0,555,6.0,Inbound,10.0,6,4,11
56878,4.0,576,4.0,Inbound,1.0,11,2,1
56879,6.0,560,6.0,Inbound,11.0,7,11,2
56880,5.0,553,14.0,Inbound,11.0,7,12,11
56881,1.0,555,6.0,Inbound,9.0,6,2,10
56882,2.0,561,4.0,Inbound,8.0,18,1,4
56883,4.0,577,5.0,Inbound,12.0,9,4,4
56884,1.0,565,10.0,Outbound,1.0,20,4,9
56885,5.0,573,5.0,Inbound,7.0,7,5,8
56886,1.0,579,12.0,Inbound,7.0,6,11,11
56887,1.0,555,6.0,Outbound,13.0,10,3,8
56888,1.0,573,5.0,Outbound,17.0,14,7,8
56889,3.0,555,4.0,Inbound,18.0,14,8,7
56890,1.0,555,5.0,Inbound,8.0,5,5,7
56891,0.0,566,6.0,Outbound,18.0,15,8,5
56892,6.0,560,6.0,Outbound,14.0,11,9,10
56893,3.0,555,5.0,Inbound,6.0,14,11,1
56894,5.0,572,6.0,Outbound,15.0,21,5,6
56895,1.0,555,3.0,Inbound,21.0,17,11,1
56896,1.0,555,6.0,Outbound,13.0,10,3,10
56897,5.0,550,5.0,Outbound,16.0,13,8,12
56898,1.0,561,10.0,Inbound,8.0,17,6,7
56899,5.0,572,6.0,Inbound,16.0,12,9,10
56900,5.0,552,5.0,Outbound,22.0,19,7,11
56901,2.0,555,1.0,Inbound,13.0,9,9,11
56902,1.0,569,6.0,Outbound,17.0,14,3,8
56903,1.0,566,5.0,Inbound,7.0,6,12,4
56904,6.0,581,3.0,Inbound,19.0,16,12,5
56905,1.0,555,5.0,Inbound,17.0,13,12,3
56906,1.0,561,5.0,Outbound,17.0,14,2,5
56907,2.0,566,4.0,Inbound,8.0,10,2,2
56908,6.0,563,8.0,Outbound,9.0,6,3,6
56909,6.0,570,8.0,Outbound,22.0,18,6,9
56910,3.0,555,4.0,Outbound,20.0,17,8,8
56911,6.0,560,6.0,Inbound,8.0,13,11,10
56912,1.0,551,5.0,Inbound,6.0,5,10,12
56913,2.0,566,6.0,Inbound,13.0,9,8,12
56914,2.0,555,6.0,Outbound,14.0,11,3,3
56915,6.0,550,5.0,Inbound,11.0,8,11,1
56916,1.0,555,4.0,Outbound,15.0,12,7,9
56917,1.0,555,4.0,Outbound,10.0,7,1,5
56918,6.0,562,7.0,Outbound,15.0,12,3,6
56919,2.0,555,3.0,Outbound,22.0,18,10,7
56920,7.0,563,7.0,Inbound,9.0,6,7,3
56921,1.0,555,6.0,Inbound,11.0,7,10,4
56922,6.0,555,6.0,Inbound,9.0,5,12,10
56923,1.0,555,4.0,Inbound,7.0,7,5,7
56924,5.0,550,6.0,Inbound,13.0,10,2,2
56925,1.0,551,5.0,Inbound,7.0,7,3,5
56926,1.0,573,5.0,Inbound,7.0,19,7,11
56927,8.0,565,8.0,Inbound,8.0,21,3,8
56928,1.0,555,6.0,Inbound,12.0,9,4,8
56929,6.0,560,18.0,Outbound,8.0,5,6,11
56930,1.0,573,5.0,Inbound,6.0,5,12,3
56931,1.0,555,4.0,Inbound,9.0,6,4,3
56932,6.0,560,6.0,Inbound,7.0,7,5,8
56933,6.0,560,6.0,Inbound,14.0,11,11,5
56934,1.0,555,3.0,Inbound,15.0,12,8,8
56935,1.0,569,4.0,Outbound,16.0,13,8,10
56936,1.0,555,4.0,Inbound,7.0,10,4,6
56937,7.0,563,8.0,Outbound,11.0,8,3,3
56938,1.0,555,3.0,Outbound,9.0,6,7,10
56939,2.0,555,3.0,Inbound,17.0,14,2,2
56940,2.0,550,5.0,Outbound,9.0,6,11,12
56941,1.0,576,5.0,Outbound,11.0,8,9,3
56942,4.0,581,5.0,Inbound,9.0,6,9,9
56943,1.0,569,6.0,Outbound,18.0,15,6,12
56944,1.0,555,5.0,Outbound,15.0,11,6,9
56945,3.0,555,5.0,Inbound,11.0,8,3,5
56946,7.0,563,13.0,Outbound,15.0,12,9,11
56947,1.0,555,6.0,Outbound,17.0,13,3,8
56948,1.0,569,6.0,Inbound,8.0,6,3,9
56949,1.0,551,15.0,Outbound,16.0,13,8,7
56950,1.0,555,6.0,Inbound,7.0,7,6,10
56951,1.0,555,6.0,Outbound,7.0,18,12,6
56952,6.0,566,17.0,Inbound,8.0,5,3,11
56953,3.0,577,9.0,Inbound,7.0,7,6,6
56954,3.0,555,3.0,Outbound,16.0,13,7,5
56955,1.0,555,6.0,Outbound,16.0,13,8,12
56956,3.0,551,5.0,Outbound,13.0,10,9,9
56957,8.0,578,1.0,Outbound,8.0,5,4,9
56958,7.0,563,12.0,Inbound,10.0,7,1,5
56959,7.0,556,8.0,Outbound,13.0,10,12,2
56960,4.0,555,5.0,Inbound,14.0,11,3,4
56961,1.0,560,6.0,Inbound,6.0,6,10,10
56962,6.0,560,6.0,Outbound,16.0,17,1,5
56963,6.0,560,6.0,Outbound,8.0,0,2,8
56964,5.0,576,13.0,Inbound,13.0,10,5,4
56965,1.0,555,5.0,Inbound,19.0,16,2,6
56966,5.0,555,5.0,Outbound,8.0,18,7,6
56967,1.0,555,5.0,Outbound,15.0,12,7,12
56968,1.0,579,5.0,Outbound,18.0,15,2,6
56969,1.0,581,5.0,Outbound,16.0,13,1,7
56970,1.0,577,5.0,Outbound,17.0,14,5,6
56971,4.0,576,6.0,Inbound,13.0,22,2,6
56972,6.0,550,5.0,Outbound,14.0,10,4,3
56973,2.0,555,5.0,Outbound,17.0,14,2,2
56974,1.0,576,4.0,Outbound,9.0,6,12,2
56975,6.0,550,6.0,Inbound,7.0,7,8,11
56976,5.0,576,5.0,Outbound,20.0,16,8,9
56977,8.0,567,9.0,Inbound,11.0,7,3,5
56978,1.0,555,6.0,Inbound,13.0,10,3,9
56979,4.0,554,5.0,Outbound,18.0,15,7,2
56980,5.0,553,5.0,Inbound,8.0,21,7,12
56981,1.0,581,4.0,Outbound,17.0,14,11,1
56982,5.0,572,5.0,Inbound,15.0,12,12,6
56983,2.0,578,5.0,Outbound,15.0,12,2,3
56984,6.0,562,6.0,Inbound,16.0,13,4,6
56985,1.0,573,6.0,Inbound,6.0,6,5,9
56986,1.0,573,4.0,Outbound,17.0,14,7,8
56987,3.0,573,5.0,Inbound,7.0,6,8,7
56988,4.0,551,5.0,Inbound,7.0,6,12,11
56989,1.0,573,5.0,Inbound,6.0,6,8,10
56990,2.0,555,4.0,Inbound,9.0,6,12,1
56991,5.0,553,7.0,Outbound,17.0,5,11,12
56992,5.0,562,6.0,Outbound,12.0,22,2,4
56993,6.0,560,6.0,Inbound,17.0,13,4,7
56994,2.0,555,3.0,Inbound,14.0,11,3,3
56995,7.0,563,7.0,Outbound,13.0,10,2,5
56996,4.0,554,5.0,Outbound,17.0,14,9,9
56997,6.0,560,6.0,Inbound,15.0,12,4,3
56998,1.0,573,3.0,Outbound,17.0,14,11,12
56999,1.0,555,4.0,Inbound,17.0,13,4,5
57000,7.0,553,6.0,Inbound,10.0,6,4,1
57001,5.0,572,6.0,Outbound,10.0,6,6,6
57002,5.0,575,5.0,Outbound,18.0,15,7,12
57003,4.0,581,4.0,Outbound,16.0,13,3,5
57004,4.0,555,5.0,Inbound,19.0,16,11,1
57005,6.0,563,7.0,Inbound,5.0,7,10,12
57006,1.0,579,5.0,Outbound,17.0,13,7,9
57007,1.0,573,5.0,Inbound,7.0,6,9,12
57008,5.0,552,4.0,Outbound,12.0,9,3,9
57009,5.0,553,7.0,Outbound,18.0,15,3,5
57010,1.0,581,6.0,Outbound,17.0,14,4,10
57011,6.0,562,2.0,Outbound,14.0,11,6,4
57012,5.0,575,18.0,Inbound,7.0,6,8,12
57013,1.0,566,6.0,Inbound,0.0,14,9,3
57014,1.0,555,3.0,Outbound,19.0,16,6,7
57015,7.0,563,7.0,Outbound,8.0,8,4,10
57016,1.0,555,5.0,Outbound,11.0,7,1,7
57017,5.0,550,6.0,Outbound,11.0,7,1,5
57018,3.0,555,6.0,Inbound,5.0,5,9,9
57019,6.0,572,6.0,Inbound,17.0,14,8,5
57020,1.0,553,6.0,Outbound,17.0,21,2,8
57021,2.0,555,6.0,Outbound,8.0,1,5,7
57022,2.0,554,5.0,Outbound,19.0,15,2,2
57023,5.0,573,6.0,Outbound,20.0,17,1,11
57024,1.0,571,6.0,Inbound,8.0,16,12,2
57025,1.0,569,6.0,Inbound,14.0,11,10,3
57026,1.0,569,6.0,Inbound,7.0,6,6,12
57027,1.0,555,3.0,Inbound,18.0,15,4,5
57028,2.0,555,6.0,Inbound,12.0,9,4,4
57029,1.0,575,6.0,Inbound,7.0,7,5,9
57030,5.0,554,5.0,Outbound,17.0,13,2,5
57031,2.0,555,5.0,Outbound,7.0,7,1,4
57032,2.0,551,5.0,Inbound,7.0,7,3,4
57033,12.0,566,6.0,Inbound,14.0,11,8,10
57034,1.0,577,14.0,Inbound,8.0,9,8,3
57035,0.0,581,14.0,Outbound,17.0,14,12,12
57036,1.0,552,5.0,Inbound,12.0,8,1,6
57037,1.0,555,6.0,Outbound,18.0,15,11,6
57038,6.0,569,6.0,Inbound,8.0,19,10,6
57039,1.0,561,5.0,Inbound,8.0,13,10,1
57040,4.0,577,4.0,Inbound,7.0,7,6,5
57041,1.0,566,6.0,Outbound,16.0,12,5,12
57042,4.0,576,6.0,Outbound,7.0,7,4,7
57043,1.0,551,4.0,Inbound,8.0,6,12,2
57044,1.0,555,5.0,Inbound,11.0,7,11,2
57045,7.0,576,6.0,Outbound,6.0,6,6,4
57046,1.0,555,5.0,Outbound,17.0,13,9,1
57047,0.0,566,4.0,Inbound,7.0,16,6,11
57048,1.0,555,6.0,Outbound,15.0,12,6,11
57049,8.0,561,14.0,Outbound,18.0,15,8,4
57050,1.0,573,6.0,Inbound,8.0,6,3,7
57051,2.0,555,3.0,Inbound,6.0,1,6,4
57052,7.0,563,7.0,Inbound,14.0,11,12,11
57053,5.0,552,6.0,Outbound,15.0,12,3,4
57054,7.0,578,5.0,Outbound,18.0,10,2,10
57055,4.0,572,6.0,Inbound,15.0,12,10,11
57056,9.0,567,9.0,Outbound,15.0,11,8,7
57057,4.0,578,5.0,Outbound,15.0,11,2,4
57058,1.0,555,1.0,Inbound,12.0,15,1,1
57059,5.0,572,5.0,Inbound,21.0,17,11,6
57060,1.0,577,5.0,Inbound,7.0,7,6,10
57061,4.0,578,5.0,Outbound,13.0,10,8,9
57062,1.0,555,6.0,Outbound,16.0,13,8,1
57063,1.0,571,6.0,Outbound,18.0,15,5,10
57064,6.0,560,6.0,Outbound,13.0,10,11,5
57065,1.0,551,5.0,Inbound,7.0,7,2,4
57066,9.0,567,9.0,Outbound,14.0,11,10,10
57067,1.0,561,5.0,Outbound,18.0,14,12,4
57068,1.0,555,3.0,Outbound,15.0,12,6,8
57069,5.0,578,5.0,Inbound,12.0,9,7,9
57070,1.0,555,6.0,Inbound,7.0,7,4,9
57071,1.0,555,6.0,Outbound,20.0,17,7,12
57072,4.0,552,6.0,Inbound,10.0,6,10,2
57073,3.0,555,6.0,Outbound,11.0,14,11,4
57074,2.0,581,11.0,Inbound,15.0,12,11,3
57075,1.0,561,5.0,Inbound,7.0,7,6,7
57076,2.0,575,4.0,Outbound,18.0,15,4,5
57077,1.0,554,5.0,Inbound,8.0,5,12,4
57078,1.0,573,5.0,Inbound,7.0,6,12,4
57079,1.0,581,5.0,Outbound,16.0,13,1,9
57080,6.0,553,5.0,Outbound,13.0,10,8,8
57081,5.0,554,16.0,Outbound,8.0,19,1,9
57082,1.0,555,5.0,Outbound,15.0,12,4,7
57083,4.0,573,5.0,Inbound,6.0,6,3,3
57084,1.0,555,3.0,Outbound,12.0,8,8,8
57085,6.0,560,6.0,Inbound,12.0,8,6,9
57086,1.0,573,5.0,Outbound,17.0,14,2,5
57087,4.0,555,2.0,Inbound,18.0,15,2,3
57088,5.0,578,5.0,Outbound,16.0,13,3,1
57089,6.0,550,5.0,Outbound,11.0,8,3,1
57090,2.0,566,6.0,Inbound,14.0,11,9,11
57091,5.0,552,6.0,Inbound,9.0,5,11,10
57092,1.0,569,6.0,Outbound,17.0,13,4,9
57093,1.0,567,8.0,Outbound,15.0,11,4,3
57094,1.0,579,5.0,Outbound,18.0,15,11,1
57095,3.0,555,6.0,Inbound,12.0,9,12,2
57096,1.0,555,5.0,Inbound,7.0,7,2,7
57097,1.0,555,5.0,Inbound,7.0,7,7,9
57098,3.0,555,3.0,Outbound,14.0,11,3,4
57099,6.0,562,6.0,Outbound,17.0,13,11,7
57100,2.0,555,5.0,Inbound,16.0,13,8,10
57101,6.0,560,6.0,Outbound,14.0,11,10,3
57102,1.0,555,5.0,Inbound,12.0,8,4,3
57103,3.0,554,5.0,Outbound,14.0,10,10,9
57104,1.0,555,6.0,Inbound,17.0,13,2,7
57105,1.0,555,6.0,Outbound,15.0,11,5,5
57106,1.0,581,5.0,Outbound,0.0,17,11,2
57107,3.0,557,8.0,Outbound,16.0,13,5,8
57108,1.0,555,4.0,Inbound,9.0,6,7,8
57109,3.0,555,6.0,Outbound,22.0,19,8,10
57110,1.0,551,6.0,Inbound,7.0,12,10,4
57111,4.0,554,5.0,Outbound,16.0,5,9,10
57112,5.0,552,5.0,Outbound,8.0,1,9,7
57113,8.0,566,3.0,Inbound,7.0,7,6,12
57114,1.0,555,5.0,Outbound,14.0,10,12,2
57115,1.0,572,5.0,Outbound,11.0,7,8,11
57116,1.0,573,5.0,Outbound,18.0,15,10,1
57117,5.0,573,5.0,Inbound,11.0,8,1,3
57118,9.0,567,8.0,Inbound,18.0,15,5,3
57119,1.0,561,5.0,Outbound,18.0,15,3,7
57120,4.0,554,5.0,Inbound,13.0,0,4,6
57121,0.0,562,5.0,Inbound,9.0,6,3,8
57122,1.0,579,5.0,Outbound,18.0,15,10,12
57123,5.0,552,6.0,Outbound,15.0,12,3,3
57124,4.0,555,3.0,Inbound,9.0,6,4,12
57125,5.0,552,10.0,Outbound,11.0,7,11,9
57126,2.0,576,4.0,Outbound,11.0,7,10,11
57127,6.0,570,6.0,Inbound,21.0,17,6,7
57128,1.0,555,6.0,Outbound,10.0,7,5,12
57129,6.0,563,8.0,Inbound,8.0,15,11,1
57130,5.0,554,5.0,Inbound,15.0,11,7,11
57131,1.0,574,6.0,Outbound,8.0,5,7,12
57132,5.0,550,6.0,Outbound,9.0,6,7,6
57133,5.0,572,6.0,Outbound,11.0,8,10,9
57134,5.0,550,6.0,Outbound,17.0,13,3,3
57135,6.0,562,7.0,Outbound,14.0,11,7,8
57136,1.0,555,6.0,Outbound,15.0,12,1,12
57137,1.0,566,6.0,Inbound,7.0,7,8,12
57138,5.0,554,5.0,Outbound,15.0,12,11,3
57139,1.0,561,5.0,Outbound,17.0,14,12,2
57140,7.0,563,8.0,Inbound,14.0,11,12,1
57141,6.0,560,6.0,Inbound,10.0,7,6,4
57142,2.0,561,5.0,Outbound,18.0,15,2,2
57143,5.0,553,6.0,Outbound,16.0,13,6,7
57144,1.0,575,5.0,Outbound,17.0,14,4,7
57145,1.0,573,3.0,Outbound,18.0,15,5,7
57146,5.0,551,10.0,Inbound,8.0,18,10,5
57147,6.0,560,6.0,Inbound,16.0,13,8,9
57148,1.0,576,5.0,Outbound,16.0,13,3,6
57149,1.0,566,6.0,Outbound,17.0,14,5,8
57150,5.0,552,6.0,Outbound,13.0,10,5,7
57151,6.0,560,6.0,Outbound,18.0,15,7,12
57152,6.0,566,6.0,Inbound,8.0,8,4,1
57153,1.0,555,6.0,Outbound,15.0,12,4,7
57154,1.0,555,6.0,Inbound,17.0,14,2,7
57155,2.0,555,6.0,Outbound,15.0,12,3,6
57156,5.0,555,6.0,Inbound,14.0,11,3,4
57157,2.0,561,4.0,Inbound,7.0,7,3,4
57158,5.0,572,6.0,Outbound,11.0,7,11,1
57159,7.0,563,7.0,Inbound,12.0,8,2,5
57160,1.0,561,3.0,Outbound,18.0,22,9,11
57161,6.0,560,6.0,Inbound,15.0,12,4,4
57162,5.0,550,5.0,Inbound,14.0,10,4,12
57163,1.0,555,5.0,Inbound,11.0,7,9,11
57164,2.0,555,3.0,Inbound,6.0,5,12,11
57165,4.0,555,6.0,Inbound,7.0,7,2,3
57166,5.0,552,15.0,Outbound,10.0,7,11,10
57167,6.0,562,6.0,Outbound,8.0,1,2,10
57168,4.0,555,2.0,Inbound,10.0,6,10,11
57169,6.0,553,6.0,Inbound,17.0,13,12,11
57170,1.0,555,4.0,Outbound,8.0,10,11,2
57171,5.0,553,7.0,Inbound,12.0,8,5,12
57172,1.0,555,7.0,Inbound,9.0,5,10,8
57173,2.0,573,5.0,Outbound,18.0,14,8,10
57174,1.0,555,6.0,Outbound,15.0,12,8,2
57175,2.0,560,6.0,Outbound,10.0,7,1,3
57176,1.0,573,6.0,Outbound,18.0,15,9,3
57177,1.0,555,6.0,Inbound,13.0,10,3,9
57178,6.0,560,6.0,Inbound,19.0,15,11,9
57179,1.0,555,1.0,Outbound,16.0,13,8,10
57180,1.0,555,5.0,Inbound,8.0,5,2,4
57181,5.0,572,6.0,Outbound,12.0,9,1,1
57182,3.0,579,5.0,Outbound,7.0,6,12,5
57183,3.0,555,6.0,Outbound,7.0,7,5,7
57184,2.0,555,6.0,Inbound,17.0,14,2,6
57185,4.0,555,5.0,Outbound,16.0,13,1,4
57186,1.0,555,3.0,Outbound,18.0,14,7,7
57187,5.0,574,2.0,Outbound,15.0,12,6,11
57188,4.0,550,6.0,Inbound,18.0,15,10,10
57189,1.0,554,4.0,Outbound,17.0,16,9,11
57190,7.0,565,8.0,Outbound,16.0,13,9,10
57191,7.0,569,6.0,Inbound,12.0,9,9,4
57192,5.0,573,5.0,Inbound,7.0,7,4,9
57193,9.0,567,8.0,Inbound,21.0,18,5,11
57194,4.0,554,5.0,Outbound,18.0,15,3,4
57195,5.0,555,4.0,Outbound,7.0,7,9,3
57196,2.0,555,6.0,Outbound,22.0,19,11,1
57197,3.0,550,5.0,Outbound,8.0,22,8,7
57198,0.0,576,2.0,Outbound,16.0,13,4,4
57199,1.0,554,5.0,Outbound,18.0,15,11,2
57200,5.0,567,9.0,Inbound,16.0,13,10,5
57201,8.0,581,5.0,Outbound,16.0,13,11,7
57202,2.0,552,6.0,Inbound,13.0,10,5,10
57203,1.0,573,5.0,Inbound,7.0,7,2,5
57204,5.0,561,5.0,Inbound,9.0,7,8,1
57205,9.0,553,6.0,Inbound,13.0,10,3,8
57206,2.0,555,6.0,Outbound,16.0,12,3,6
